epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
127,2654.91,1.51972,2.21487,1.35407,1.04065,0,0.5801,0.72724,0.65003,0.33073,0.5799,0.72664,0.64093,0.32343,1.66356,1.89763,1.54173,1.14487,0,0.0005842,0.0005842,0.0005842
128,2671.75,1.4402,1.69647,1.17994,1.00572,0,0.53459,0.78947,0.67031,0.34939,0.53932,0.76316,0.67165,0.34502,1.63887,1.90674,1.55266,1.13179,0,0.0005809,0.0005809,0.0005809
129,2688.16,1.49586,1.9736,1.2907,0.98778,0,0.51803,0.73684,0.63477,0.33996,0.53678,0.76239,0.67739,0.34322,1.67159,1.93657,1.58321,1.13936,0,0.0005776,0.0005776,0.0005776
130,2704.79,1.61497,1.73743,1.40275,1.03697,0,0.5123,0.63158,0.62546,0.33162,0.53365,0.65789,0.66117,0.3495,1.69894,1.96349,1.61854,1.14161,0,0.0005743,0.0005743,0.0005743
131,2723.47,1.46017,1.87404,2.21821,0.91527,0,0.53554,0.60526,0.62503,0.32643,0.56065,0.63158,0.64926,0.32845,1.6962,2.00904,1.62892,1.14166,0,0.000571,0.000571,0.000571
132,2741.08,1.57536,2.14282,1.36822,1.05218,0,0.56075,0.65789,0.64274,0.34822,0.56075,0.65789,0.64348,0.33438,1.64726,2.00925,1.65288,1.12334,0,0.0005677,0.0005677,0.0005677
133,2758.65,1.45722,1.8654,1.36156,0.99277,0,0.52825,0.68421,0.62328,0.33254,0.55358,0.65789,0.61656,0.31974,1.66591,2.01422,1.61819,1.12513,0,0.0005644,0.0005644,0.0005644
134,2775.56,1.46834,1.90103,1.26677,0.99154,0,0.5681,0.65789,0.61502,0.31509,0.58173,0.63158,0.61407,0.31516,1.69817,2.01356,1.60157,1.13676,0,0.0005611,0.0005611,0.0005611
135,2793.08,1.61681,2.20135,1.49262,1.04614,0,0.5681,0.65789,0.61502,0.31509,0.58173,0.63158,0.61407,0.31516,1.69817,2.01356,1.60157,1.13676,0,0.0005578,0.0005578,0.0005578
136,2811.2,1.56721,2.01045,1.34235,1.00787,0,0.53714,0.61087,0.60365,0.29107,0.56635,0.63158,0.60793,0.30632,1.70589,2.00346,1.61479,1.15048,0,0.0005545,0.0005545,0.0005545
137,2829,1.47301,1.93787,1.76657,0.9699,0,0.57395,0.65789,0.61596,0.29886,0.61483,0.65789,0.61919,0.30964,1.66565,1.96866,1.58585,1.14488,0,0.0005512,0.0005512,0.0005512
138,2846.78,1.42255,1.72256,1.13455,0.99906,0,0.59982,0.65789,0.62662,0.31296,0.59982,0.65789,0.62752,0.32296,1.64077,1.94994,1.604,1.14537,0,0.0005479,0.0005479,0.0005479
139,2863.81,1.52416,1.84319,1.43584,1.05562,0,0.5771,0.73684,0.64454,0.35136,0.5771,0.73684,0.6506,0.35385,1.61747,1.92078,1.58036,1.14687,0,0.0005446,0.0005446,0.0005446
140,2880.26,1.43962,1.80324,1.89949,1.01511,0,0.57868,0.68421,0.65787,0.36118,0.57868,0.68421,0.66119,0.37573,1.62252,1.91199,1.56189,1.1481,0,0.0005413,0.0005413,0.0005413
141,2898.76,1.542,1.95151,1.33853,1.00366,0,0.60268,0.68421,0.66001,0.36659,0.60268,0.68421,0.67643,0.38284,1.63708,1.90897,1.55075,1.14255,0,0.000538,0.000538,0.000538
142,2915.6,1.42772,1.7901,1.92113,0.9614,0,0.66952,0.71053,0.67497,0.37743,0.66952,0.71053,0.6857,0.39354,1.64754,1.92203,1.61623,1.13537,0,0.0005347,0.0005347,0.0005347
143,2932.42,1.51418,1.90032,1.42155,1.01353,0,0.66952,0.71053,0.67497,0.37743,0.66952,0.71053,0.6857,0.39354,1.64754,1.92203,1.61623,1.13537,0,0.0005314,0.0005314,0.0005314
144,2949.12,1.44856,1.95064,1.49288,0.98101,0,0.64291,0.71053,0.66647,0.37203,0.64291,0.71053,0.67506,0.41094,1.6512,1.93174,1.67941,1.12429,0,0.0005281,0.0005281,0.0005281
145,2966.02,1.48567,2.00195,1.66354,1.01719,0,0.61018,0.6591,0.65882,0.36525,0.61018,0.6591,0.66885,0.41246,1.65059,1.92068,1.69791,1.12018,0,0.0005248,0.0005248,0.0005248
146,2984.52,1.48968,2.093,1.5118,1.01509,0,0.57059,0.65789,0.66257,0.37639,0.56942,0.65789,0.6755,0.39253,1.64328,1.90493,1.63443,1.11164,0,0.0005215,0.0005215,0.0005215
147,3000.97,1.50657,1.95906,1.54684,1.01019,0,0.54629,0.63158,0.66348,0.38778,0.54475,0.63158,0.68469,0.39417,1.62802,1.88162,1.54242,1.10681,0,0.0005182,0.0005182,0.0005182
148,3018.39,1.50271,1.96892,1.46764,0.98055,0,0.70856,0.52632,0.70677,0.39456,0.70856,0.52632,0.71571,0.39448,1.64566,1.8628,1.43508,1.11537,0,0.0005149,0.0005149,0.0005149
149,3035.28,1.43922,1.88171,1.41718,1.01039,0,0.52178,0.84211,0.72543,0.39728,0.49744,0.81579,0.71091,0.39104,1.68072,1.87185,1.36971,1.1333,0,0.0005116,0.0005116,0.0005116
150,3051.21,1.5404,2.01561,1.39797,1.08061,0,0.61454,0.60526,0.70874,0.38831,0.5011,0.76316,0.70503,0.37862,1.71593,1.89042,1.36677,1.16081,0,0.0005083,0.0005083,0.0005083
151,3067.52,1.48024,1.84041,1.39359,1.0247,0,0.61454,0.60526,0.70874,0.38831,0.5011,0.76316,0.70503,0.37862,1.71593,1.89042,1.36677,1.16081,0,0.000505,0.000505,0.000505
152,3084.07,1.48075,1.81276,1.1658,1.0152,0,0.6018,0.63158,0.70827,0.38186,0.56902,0.68421,0.702,0.37258,1.72643,1.8984,1.4114,1.17948,0,0.0005017,0.0005017,0.0005017
153,3099.98,1.43585,1.83833,1.31788,1.01293,0,0.60857,0.68421,0.68923,0.37753,0.58922,0.68421,0.7085,0.37741,1.73524,1.91519,1.45977,1.18423,0,0.0004984,0.0004984,0.0004984
154,3116.47,1.41591,1.8666,1.21066,1.01265,0,0.64735,0.62807,0.68212,0.37544,0.58368,0.65789,0.694,0.35882,1.74815,1.91304,1.50246,1.19364,0,0.0004951,0.0004951,0.0004951
155,3131.46,1.56208,1.8607,1.36794,1.01007,0,0.59569,0.69804,0.6983,0.36556,0.55524,0.65709,0.68985,0.34632,1.72295,1.90264,1.50803,1.18515,0,0.0004918,0.0004918,0.0004918
156,3147.91,1.58965,2.10079,1.38557,1.06333,0,0.61949,0.65789,0.70468,0.37762,0.74179,0.52929,0.71567,0.37128,1.69862,1.90626,1.50541,1.17174,0,0.0004885,0.0004885,0.0004885
157,3163.69,1.45651,1.88544,1.19963,1.01014,0,0.62695,0.61935,0.69351,0.35597,0.75466,0.55263,0.7074,0.37056,1.68425,1.89698,1.48107,1.15553,0,0.0004852,0.0004852,0.0004852
158,3180.29,1.62278,2.2283,1.82983,0.97045,0,0.56724,0.65789,0.66292,0.33731,0.65113,0.57895,0.67346,0.36392,1.65061,1.88368,1.45691,1.13074,0,0.0004819,0.0004819,0.0004819
159,3195.53,1.46476,1.85975,1.19415,1.01559,0,0.56724,0.65789,0.66292,0.33731,0.65113,0.57895,0.67346,0.36392,1.65061,1.88368,1.45691,1.13074,0,0.0004786,0.0004786,0.0004786
160,3213.61,1.54298,1.8545,1.24125,1.04437,0,0.55903,0.65789,0.66143,0.34414,0.55903,0.65789,0.65965,0.35643,1.61591,1.86598,1.44588,1.11751,0,0.0004753,0.0004753,0.0004753
161,3229.87,1.37385,1.61483,1.23366,0.98617,0,0.58065,0.63158,0.63859,0.33841,0.58065,0.63158,0.64629,0.36044,1.60613,1.85078,1.4333,1.11629,0,0.000472,0.000472,0.000472
162,3245.93,1.50403,1.83296,1.17239,1.0189,0,0.58489,0.60526,0.6183,0.34608,0.57638,0.60526,0.64834,0.35497,1.61437,1.83973,1.41633,1.12646,0,0.0004687,0.0004687,0.0004687
163,3262.12,1.55475,2.00588,1.93341,1.0683,0,0.61846,0.57895,0.62343,0.34367,0.58319,0.63158,0.66231,0.3532,1.62412,1.8492,1.41079,1.13227,0,0.0004654,0.0004654,0.0004654
164,3281.27,1.57022,2.09016,1.47072,1.04258,0,0.5833,0.58956,0.64582,0.34366,0.61251,0.63158,0.67465,0.36363,1.62378,1.87243,1.40275,1.1342,0,0.0004621,0.0004621,0.0004621
165,3297.4,1.35419,1.7022,1.2911,0.98398,0,0.58883,0.56548,0.64404,0.34085,0.61421,0.58672,0.67708,0.38143,1.63246,1.89904,1.40905,1.13629,0,0.0004588,0.0004588,0.0004588
166,3314.24,1.46947,1.8485,1.25995,1.0007,0,0.6062,0.52632,0.65359,0.35534,0.63746,0.55263,0.67662,0.38631,1.6311,1.91339,1.42485,1.13511,0,0.0004555,0.0004555,0.0004555
167,3331.14,1.36865,1.8338,1.21017,0.98544,0,0.6062,0.52632,0.65359,0.35534,0.63746,0.55263,0.67662,0.38631,1.6311,1.91339,1.42485,1.13511,0,0.0004522,0.0004522,0.0004522
168,3349.2,1.37424,2.05955,1.30454,0.9815,0,0.68203,0.55263,0.68454,0.35484,0.68203,0.55263,0.69183,0.39189,1.62639,1.90001,1.42262,1.1314,0,0.0004489,0.0004489,0.0004489
169,3366.42,1.4185,1.85882,1.2461,1.01357,0,0.65206,0.60526,0.69011,0.36535,0.65206,0.60526,0.69844,0.39818,1.61668,1.88589,1.41267,1.12989,0,0.0004456,0.0004456,0.0004456
170,3383.61,1.52371,1.90778,1.25371,1.00679,0,0.6126,0.57895,0.67057,0.36547,0.64242,0.60526,0.70938,0.40534,1.60219,1.87473,1.40144,1.12595,0,0.0004423,0.0004423,0.0004423
171,3400.29,1.48457,1.88108,1.23045,1.01543,0,0.53662,0.60526,0.66087,0.3614,0.55995,0.63158,0.69041,0.38908,1.59911,1.87687,1.39216,1.12313,0,0.000439,0.000439,0.000439
172,3416.56,1.31363,1.78662,1.31513,0.94687,0,0.48688,0.73684,0.65174,0.36356,0.70908,0.51336,0.66709,0.36959,1.57308,1.88576,1.40148,1.11792,0,0.0004357,0.0004357,0.0004357
173,3432.78,1.52928,1.96649,1.23964,1.01727,0,0.66031,0.5,0.66014,0.36812,0.48854,0.7039,0.67085,0.37622,1.54328,1.88849,1.38029,1.11175,0,0.0004324,0.0004324,0.0004324
174,3450.05,1.43296,1.80182,1.13646,0.97682,0,0.72306,0.52632,0.66681,0.37522,0.76614,0.55263,0.70457,0.38056,1.53604,1.89148,1.37294,1.11168,0,0.0004291,0.0004291,0.0004291
175,3466.03,1.47698,1.83604,1.21518,1.00742,0,0.72306,0.52632,0.66681,0.37522,0.76614,0.55263,0.70457,0.38056,1.53604,1.89148,1.37294,1.11168,0,0.0004258,0.0004258,0.0004258
176,3481.97,1.48198,1.89697,1.37713,1.03854,0,0.72359,0.52632,0.66792,0.37611,0.75977,0.55263,0.70493,0.36852,1.54763,1.89099,1.36499,1.11948,0,0.0004225,0.0004225,0.0004225
177,3498.81,1.53218,2.02601,1.33777,0.99642,0,0.67955,0.55263,0.67485,0.38259,0.57932,0.76316,0.71236,0.39152,1.56656,1.88746,1.35296,1.12394,0,0.0004192,0.0004192,0.0004192
178,3517.76,1.41412,2.01903,1.51115,0.95609,0,0.73723,0.55263,0.68008,0.38249,0.77275,0.57895,0.71969,0.39857,1.58421,1.8847,1.33958,1.12951,0,0.0004159,0.0004159,0.0004159
179,3534.96,1.30252,1.7222,1.18578,0.9571,0,0.59089,0.64631,0.66733,0.38792,0.67436,0.71053,0.75208,0.40525,1.60972,1.88478,1.34023,1.13895,0,0.0004126,0.0004126,0.0004126
180,3551.38,1.41696,1.73361,1.14244,1.03597,0,0.59174,0.61039,0.68383,0.39261,0.79645,0.61805,0.74263,0.40661,1.63537,1.88121,1.34733,1.14642,0,0.0004093,0.0004093,0.0004093
181,3569.84,1.34621,1.68674,1.60674,0.9358,0,0.6773,0.63158,0.69585,0.39081,0.75305,0.68421,0.76504,0.42182,1.65383,1.88467,1.39145,1.14813,0,0.000406,0.000406,0.000406
182,3587.46,1.4046,1.7924,1.14912,1.00666,0,0.75084,0.63451,0.71523,0.39032,0.78199,0.66082,0.75155,0.43277,1.66069,1.87692,1.42725,1.14802,0,0.0004027,0.0004027,0.0004027
183,3605.51,1.46424,2.04461,1.31922,1.02315,0,0.75084,0.63451,0.71523,0.39032,0.78199,0.66082,0.75155,0.43277,1.66069,1.87692,1.42725,1.14802,0,0.0003994,0.0003994,0.0003994
184,3625.36,1.46406,1.82881,1.25052,0.99985,0,0.74372,0.63158,0.69544,0.39339,0.77657,0.65789,0.74717,0.40931,1.66051,1.86375,1.43446,1.15024,0,0.0003961,0.0003961,0.0003961
185,3643.52,1.37238,1.91771,1.23472,1.0142,0,0.66852,0.63158,0.69193,0.39034,0.62156,0.78947,0.75444,0.40503,1.67268,1.84334,1.39261,1.1569,0,0.0003928,0.0003928,0.0003928
186,3660.36,1.36961,1.72536,1.53529,0.92981,0,0.58898,0.73684,0.67519,0.36887,0.62379,0.78547,0.73568,0.40045,1.69379,1.83015,1.41445,1.16948,0,0.0003895,0.0003895,0.0003895
187,3677.98,1.44116,2.00053,1.28449,1.02225,0,0.57343,0.71053,0.65997,0.36446,0.5961,0.81579,0.71823,0.39378,1.72059,1.81885,1.41944,1.17867,0,0.0003862,0.0003862,0.0003862
188,3695.08,1.43183,1.84442,1.17035,1.03457,0,0.60237,0.65789,0.65347,0.3546,0.60359,0.78947,0.71859,0.38123,1.74152,1.8128,1.44579,1.17934,0,0.0003829,0.0003829,0.0003829
189,3712.99,1.36456,2.05065,1.14568,1.00615,0,0.55388,0.73684,0.6781,0.36585,0.60118,0.75382,0.7169,0.39205,1.7335,1.81247,1.45131,1.1738,0,0.0003796,0.0003796,0.0003796
190,3730.35,1.48092,1.90921,1.1658,1.01316,0,0.55694,0.66167,0.65363,0.35574,0.60059,0.71232,0.70087,0.37789,1.7264,1.82656,1.48734,1.16411,0,0.0003763,0.0003763,0.0003763
191,3747.67,1.44376,1.85207,1.2319,1.0088,0,0.55694,0.66167,0.65363,0.35574,0.60059,0.71232,0.70087,0.37789,1.7264,1.82656,1.48734,1.16411,0,0.000373,0.000373,0.000373
192,3764.83,1.44823,1.94572,1.30589,0.98914,0,0.57143,0.60526,0.62046,0.34144,0.62314,0.65789,0.6644,0.35669,1.73225,1.84791,1.55806,1.16211,0,0.0003697,0.0003697,0.0003697
193,3781.74,1.40691,1.89436,1.13541,1.02634,0,0.60155,0.63158,0.64881,0.34111,0.62662,0.65789,0.67046,0.37637,1.71891,1.86246,1.55888,1.14997,0,0.0003664,0.0003664,0.0003664
194,3798.29,1.41945,1.7449,1.13289,0.98307,0,0.64469,0.63158,0.66964,0.34827,0.67207,0.65789,0.6876,0.37866,1.70664,1.85532,1.53317,1.14266,0,0.0003631,0.0003631,0.0003631
195,3815.09,1.48992,2.0494,1.48689,1.01231,0,0.56735,0.69029,0.67479,0.34946,0.64385,0.65789,0.69208,0.38137,1.71158,1.82232,1.50498,1.14346,0,0.0003598,0.0003598,0.0003598
196,3831.07,1.28375,1.55754,1.66372,0.94048,0,0.57747,0.68336,0.64635,0.33903,0.61493,0.7145,0.6941,0.37245,1.69738,1.78916,1.48443,1.1438,0,0.0003565,0.0003565,0.0003565
197,3848.42,1.4472,1.93068,1.40039,0.99961,0,0.57441,0.68421,0.64553,0.34314,0.62222,0.73683,0.69385,0.3634,1.69776,1.77935,1.48709,1.14687,0,0.0003532,0.0003532,0.0003532
198,3864.57,1.3869,1.7202,1.34933,0.96706,0,0.54472,0.69279,0.64077,0.34285,0.59289,0.73684,0.68806,0.34631,1.69706,1.77911,1.5044,1.14939,0,0.0003499,0.0003499,0.0003499
199,3883.06,1.40634,1.84606,1.18474,0.99165,0,0.54472,0.69279,0.64077,0.34285,0.59289,0.73684,0.68806,0.34631,1.69706,1.77911,1.5044,1.14939,0,0.0003466,0.0003466,0.0003466
200,3900.63,1.45482,2.13573,1.27185,1.04212,0,0.5381,0.71053,0.63005,0.33608,0.57899,0.76316,0.67512,0.34407,1.7021,1.79462,1.53669,1.14661,0,0.0003433,0.0003433,0.0003433
201,3917.32,1.44571,1.84076,1.21228,0.98297,0,0.51854,0.7086,0.61474,0.32651,0.55706,0.76123,0.67021,0.34664,1.69569,1.80643,1.53551,1.1423,0,0.00034,0.00034,0.00034
202,3934.79,1.43784,1.8951,1.30949,0.98073,0,0.52227,0.71933,0.61969,0.33787,0.55975,0.76964,0.67424,0.34563,1.68684,1.82729,1.52065,1.13668,0,0.0003367,0.0003367,0.0003367
203,3951.15,1.30039,1.81422,1.21144,0.95434,0,0.54825,0.73461,0.62606,0.35174,0.58754,0.78724,0.69132,0.34822,1.67428,1.84442,1.50156,1.14095,0,0.0003334,0.0003334,0.0003334
204,3968.26,1.50384,1.64146,1.61399,0.97634,0,0.56591,0.71053,0.65998,0.34793,0.58687,0.73684,0.69435,0.35094,1.67823,1.86291,1.45778,1.14979,0,0.0003301,0.0003301,0.0003301
205,3984.72,1.35323,1.94783,1.17796,1.00486,0,0.5947,0.73373,0.66167,0.34612,0.6152,0.75739,0.70116,0.35276,1.68045,1.87869,1.4525,1.15078,0,0.0003268,0.0003268,0.0003268
206,4002.72,1.36612,1.6908,1.85033,0.94911,0,0.60759,0.73349,0.6608,0.3372,0.60759,0.73349,0.6885,0.36213,1.69227,1.90172,1.43458,1.16154,0,0.0003235,0.0003235,0.0003235
207,4020.35,1.33672,1.7196,1.34821,0.89562,0,0.60759,0.73349,0.6608,0.3372,0.60759,0.73349,0.6885,0.36213,1.69227,1.90172,1.43458,1.16154,0,0.0003202,0.0003202,0.0003202
208,4036.1,1.55873,2.0956,1.34611,1.05429,0,0.59357,0.73034,0.65828,0.33976,0.59357,0.73034,0.68657,0.33732,1.69579,1.90761,1.44913,1.17434,0,0.0003169,0.0003169,0.0003169
209,4052.55,1.32053,1.82599,1.09187,0.96416,0,0.5776,0.71981,0.65058,0.34211,0.5776,0.71981,0.67399,0.33901,1.68433,1.90641,1.46216,1.17099,0,0.0003136,0.0003136,0.0003136
210,4069.02,1.36496,1.72644,1.10215,0.97887,0,0.51565,0.70054,0.62897,0.34302,0.53476,0.72608,0.66787,0.34467,1.65697,1.88863,1.50617,1.1583,0,0.0003103,0.0003103,0.0003103
211,4085.2,1.36877,1.73205,1.15215,0.98034,0,0.48538,0.6951,0.59399,0.34521,0.53844,0.76754,0.67195,0.33804,1.62615,1.86481,1.55384,1.14663,0,0.000307,0.000307,0.000307
212,4103,1.53899,1.97918,1.21597,1.00236,0,0.4916,0.71253,0.59311,0.33907,0.54564,0.79008,0.66755,0.33672,1.61542,1.84701,1.55831,1.14143,0,0.0003037,0.0003037,0.0003037
213,4121.13,1.5106,1.88311,1.20225,1.01112,0,0.49437,0.73684,0.59784,0.34187,0.55227,0.81579,0.65858,0.33796,1.60564,1.83267,1.58401,1.13429,0,0.0003004,0.0003004,0.0003004
214,4139.87,1.46735,1.91743,1.25237,0.98095,0,0.53882,0.67652,0.60393,0.34485,0.58113,0.73684,0.66067,0.33573,1.61989,1.82644,1.62217,1.13415,0,0.0002971,0.0002971,0.0002971
215,4157.89,1.37936,1.91068,1.16371,1.00568,0,0.53882,0.67652,0.60393,0.34485,0.58113,0.73684,0.66067,0.33573,1.61989,1.82644,1.62217,1.13415,0,0.0002938,0.0002938,0.0002938
216,4174.92,1.28171,1.50498,1.22613,0.91516,0,0.59906,0.73684,0.63458,0.34781,0.59906,0.73684,0.64639,0.32668,1.63621,1.83316,1.6651,1.13205,0,0.0002905,0.0002905,0.0002905
217,4192.31,1.38013,1.97979,1.20179,1.00681,0,0.55372,0.68569,0.63252,0.34038,0.55372,0.68569,0.64468,0.35459,1.65779,1.83169,1.63798,1.13299,0,0.0002872,0.0002872,0.0002872
218,4208.05,1.4342,1.95658,1.79665,0.98126,0,0.58261,0.73469,0.64362,0.34882,0.58261,0.73469,0.65681,0.37761,1.66844,1.83069,1.63189,1.13319,0,0.0002839,0.0002839,0.0002839
219,4224.5,1.38274,1.78382,1.16159,0.99164,0,0.56102,0.76316,0.6531,0.3527,0.55293,0.78122,0.66908,0.39168,1.68481,1.84324,1.61522,1.13623,0,0.0002806,0.0002806,0.0002806
220,4240.31,1.43513,1.91271,1.09925,1.00248,0,0.58972,0.78947,0.65958,0.35743,0.56239,0.78947,0.67254,0.40089,1.69373,1.8465,1.60375,1.133,0,0.0002773,0.0002773,0.0002773
221,4258.1,1.31865,1.82877,0.99941,0.97336,0,0.61347,0.75193,0.68036,0.37669,0.56134,0.78947,0.69694,0.42127,1.68641,1.84433,1.58258,1.13067,0,0.000274,0.000274,0.000274
222,4274.9,1.35452,1.77106,1.11396,0.98734,0,0.61312,0.73684,0.68111,0.37303,0.59421,0.77082,0.6982,0.4209,1.67378,1.84162,1.56285,1.13229,0,0.0002707,0.0002707,0.0002707
223,4291.16,1.18523,1.49548,1.35581,0.85289,0,0.61312,0.73684,0.68111,0.37303,0.59421,0.77082,0.6982,0.4209,1.67378,1.84162,1.56285,1.13229,0,0.0002674,0.0002674,0.0002674
224,4307.53,1.45616,1.83592,1.27643,1.03744,0,0.57155,0.70223,0.67101,0.37493,0.57053,0.78947,0.68248,0.40378,1.6559,1.84425,1.55069,1.12908,0,0.0002641,0.0002641,0.0002641
225,4323.95,1.3136,1.7833,1.02623,0.95727,0,0.6598,0.6126,0.67479,0.37871,0.56979,0.78947,0.68754,0.39702,1.64251,1.84116,1.56692,1.13067,0,0.0002608,0.0002608,0.0002608
226,4340.13,1.40692,1.86579,1.08191,0.97276,0,0.6844,0.62784,0.68781,0.3774,0.60267,0.76316,0.69963,0.41323,1.6391,1.83598,1.56681,1.13046,0,0.0002575,0.0002575,0.0002575
227,4356.79,1.31684,1.78539,1.05534,0.98376,0,0.759,0.60526,0.69386,0.37048,0.59158,0.76316,0.70623,0.40916,1.63314,1.83181,1.53221,1.12648,0,0.0002542,0.0002542,0.0002542
228,4371.96,1.34005,1.67792,1.08042,0.9695,0,0.74919,0.60526,0.70141,0.38111,0.59756,0.74251,0.71466,0.41844,1.61323,1.82105,1.48454,1.12071,0,0.0002509,0.0002509,0.0002509
229,4388.8,1.28917,1.67445,0.9471,0.96264,0,0.66965,0.60526,0.68563,0.37146,0.58483,0.71053,0.6998,0.42157,1.62189,1.80842,1.47962,1.12068,0,0.0002476,0.0002476,0.0002476
230,4405.84,1.43057,1.86885,1.11414,0.98064,0,0.61016,0.70034,0.69684,0.37742,0.62129,0.73684,0.70415,0.4233,1.62107,1.80086,1.45033,1.12107,0,0.0002443,0.0002443,0.0002443
231,4422.05,1.28046,1.57888,1.03444,0.96821,0,0.61016,0.70034,0.69684,0.37742,0.62129,0.73684,0.70415,0.4233,1.62107,1.80086,1.45033,1.12107,0,0.000241,0.000241,0.000241
232,4438.27,1.4396,1.85051,1.0699,1.01565,0,0.67675,0.60605,0.67857,0.38175,0.61606,0.73684,0.69254,0.41788,1.63537,1.79548,1.44338,1.1279,0,0.0002377,0.0002377,0.0002377
233,4454.7,1.37962,1.81316,1.00943,0.99896,0,0.61788,0.68421,0.6788,0.38259,0.63412,0.73684,0.69351,0.42462,1.63663,1.79424,1.40084,1.13391,0,0.0002344,0.0002344,0.0002344
234,4471.4,1.43599,1.86388,1.20629,0.96591,0,0.58773,0.65789,0.64608,0.38265,0.6101,0.74129,0.68932,0.42405,1.61757,1.78443,1.39729,1.13179,0,0.0002311,0.0002311,0.0002311
235,4487.74,1.26639,1.68927,1.03341,0.98181,0,0.62289,0.60526,0.65508,0.38866,0.57672,0.76316,0.69753,0.42637,1.59945,1.77465,1.40611,1.13086,0,0.0002278,0.0002278,0.0002278
236,4504.33,1.1613,1.56155,1.60973,0.87759,0,0.53087,0.68492,0.65336,0.38166,0.57806,0.75721,0.6964,0.41265,1.58319,1.76051,1.38758,1.13175,0,0.0002245,0.0002245,0.0002245
237,4521.43,1.44337,2.00292,1.12519,1.00214,0,0.62983,0.62696,0.65708,0.38769,0.65544,0.65092,0.69325,0.41779,1.57391,1.76038,1.42024,1.13363,0,0.0002212,0.0002212,0.0002212
238,4538.31,1.51666,1.95073,1.30148,1.03834,0,0.67069,0.53616,0.61988,0.37731,0.55362,0.78947,0.68202,0.4098,1.55868,1.76977,1.46124,1.13568,0,0.0002179,0.0002179,0.0002179
239,4553.78,1.20401,1.51661,1.34623,0.89417,0,0.67069,0.53616,0.61988,0.37731,0.55362,0.78947,0.68202,0.4098,1.55868,1.76977,1.46124,1.13568,0,0.0002146,0.0002146,0.0002146
240,4570.6,1.32734,1.71615,1.0424,0.9719,0,0.50627,0.73684,0.60375,0.36285,0.55482,0.81579,0.66418,0.40462,1.5701,1.78953,1.52556,1.14594,0,0.0002113,0.0002113,0.0002113
241,4589.12,1.29422,1.77104,1.3604,0.93318,0,0.498,0.73684,0.59668,0.36153,0.54006,0.80352,0.65318,0.3899,1.57126,1.8085,1.59221,1.15074,0,0.000208,0.000208,0.000208
242,4605.52,1.43982,1.79597,1.185,0.989,0,0.49323,0.71053,0.59335,0.35696,0.52834,0.76316,0.64791,0.39103,1.59257,1.82609,1.66593,1.16031,0,0.0002047,0.0002047,0.0002047
243,4621.68,1.3966,1.7127,1.15528,0.95877,0,0.49011,0.71053,0.58825,0.35008,0.52335,0.76316,0.63884,0.39352,1.61426,1.83864,1.70006,1.17124,0,0.0002014,0.0002014,0.0002014
244,4639.72,1.43061,1.84826,1.2483,0.98529,0,0.49519,0.71053,0.58787,0.34846,0.52493,0.75612,0.64101,0.3881,1.63606,1.8436,1.72978,1.18383,0,0.0001981,0.0001981,0.0001981
245,4656.45,1.51679,2.16922,1.4605,1.03212,0,0.50803,0.71053,0.59655,0.3573,0.53216,0.74845,0.65256,0.38645,1.65697,1.83731,1.71268,1.18534,0,0.0001948,0.0001948,0.0001948
246,4672.66,1.26968,1.67793,1.06167,0.96676,0,0.51144,0.68878,0.6036,0.35794,0.53098,0.71509,0.66025,0.39961,1.67256,1.82407,1.662,1.18234,0,0.0001915,0.0001915,0.0001915
247,4689.67,1.43463,1.96998,1.23959,1.01629,0,0.51144,0.68878,0.6036,0.35794,0.53098,0.71509,0.66025,0.39961,1.67256,1.82407,1.662,1.18234,0,0.0001882,0.0001882,0.0001882
248,4706.18,1.31893,1.68475,1.04069,0.94445,0,0.51742,0.68421,0.60006,0.35293,0.53732,0.71053,0.65818,0.3911,1.67506,1.80953,1.64177,1.17801,0,0.0001849,0.0001849,0.0001849
249,4722.78,1.22899,1.7043,1.32514,0.88674,0,0.53783,0.71053,0.63079,0.35151,0.55843,0.73684,0.67178,0.39573,1.6834,1.79403,1.61423,1.17658,0,0.0001816,0.0001816,0.0001816
250,4739.5,1.33766,1.76515,1.01965,0.95432,0,0.53803,0.73559,0.64525,0.35995,0.55508,0.78947,0.67816,0.39401,1.67394,1.78409,1.57499,1.17273,0,0.0001783,0.0001783,0.0001783
251,4756.38,1.4612,1.89498,1.11901,0.99932,0,0.54888,0.73684,0.64624,0.3592,0.57103,0.76316,0.67954,0.38971,1.68067,1.78034,1.57224,1.16866,0,0.000175,0.000175,0.000175
252,4773.82,1.4429,2.03,1.07823,0.9954,0,0.5417,0.73684,0.65099,0.36489,0.55128,0.77605,0.68596,0.3737,1.69163,1.77854,1.52005,1.17008,0,0.0001717,0.0001717,0.0001717
253,4798.2,1.41556,1.75681,1.09649,0.98808,0,0.53616,0.73684,0.65884,0.37317,0.55284,0.78096,0.69509,0.37099,1.70035,1.77349,1.47527,1.18076,0,0.0001684,0.0001684,0.0001684
